"","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant","recog_acc","in_out_resp","in_out_corr_resp","in_out_rt","fixation_prediction","fixation_error","trial_n","age","gender","handedness","location_error","age_group"
"19414","1.57831170246095","278.042016806723","8.0420168067227","188.042016806723","high","90.4764670200544","maps/google_map_1.png","172.434450213332","objects/1/1_137.jpg","0.0","indoors","Tape_Clear.jpg","old",2,1.39571233093739,303,"['return']",106,0,"indoors",1,1.91950387437828,NA,NA,58,22,"f","r",147.476467020054,"YA"
"19610","3.36849108895782","188.042016806723","278.042016806723","98.0420168067227","low","193.098215290576","maps/google_map_1.png","5.056198483853","objects/1/1_11.jpg","0.0","indoors","Licorice.jpg","old",1,3.17146165319718,322.5,"['return']",106,0,"outdoors",0,2.89881987287663,NA,NA,2,22,"f","r",129.401784709424,"YA"
"20317","2.91190289449113","278.042016806723","98.0420168067227","302.680672268908","singletons","166.924369747899","maps/google_map_1.png","None","objects/1/1_19.jpg","0.0","outdoors","Birdhouse.jpg","old",4,1.98201369820163,345,"['return']",106,1,"indoors",0,0.553960468154401,NA,NA,64,22,"f","r",178.075630252101,"YA"
"20613","2.64877030812325","278.042016806723","188.042016806723","326.81512605042","singletons","151.840336134454","maps/google_map_1.png","None","objects/1/1_23.jpg","0.0","indoors","Stethoscope.jpg","old",1,0.947358830831945,220,"['return']",106,0,"indoors",1,0.332413839641958,NA,NA,85,22,"f","r",68.159663865546,"YA"
"20815","3.42248482271467","188.042016806723","278.042016806723","98.0420168067227","low","196.193397480459","maps/google_map_1.png","8.1513806737361","objects/1/1_107.jpg","0.0","indoors","Cup_sippy.jpg","old",1,1.27660428523086,319,"['return']",106,0,"indoors",1,0.701571838231757,NA,NA,17,22,"f","r",122.806602519541,"YA"
"21010","5.15698486175711","188.042016806723","278.042016806723","98.0420168067227","medium","295.623336024293","maps/google_map_1.png","107.58131921757","objects/1/1_39.jpg","0.0","indoors","Clip_Binder.jpg","old",1,0.903819185681641,318,"['return']",106,0,"indoors",1,0.501394604565576,NA,NA,41,22,"f","r",22.376663975707,"YA"
"21214","0.678397656617188","278.042016806723","8.0420168067227","188.042016806723","medium","38.8890376404757","maps/google_map_1.png","120.847020833753","objects/1/1_49.jpg","0.0","outdoors","Bird_Hen.jpg","old",1,0.803763924399391,64,"['return']",106,0,"outdoors",1,0.321958141168579,NA,NA,55,22,"f","r",25.1109623595243,"YA"
"21615","5.63123673736321","278.042016806723","8.0420168067227","188.042016806723","low","322.809749275598","maps/google_map_1.png","44.7677324688755","objects/1/1_58.jpg","0.0","outdoors","Cloud.jpg","old",1,1.00541265308857,67.5,"['return']",106,0,"outdoors",1,0.580419800011441,NA,NA,33,22,"f","r",104.690250724402,"YA"
"22019","4.40037882740257","278.042016806723","8.0420168067227","188.042016806723","low","252.251015583587","maps/google_map_1.png","25.791001223136","objects/1/1_115.jpg","0.0","indoors","HairDryer.jpg","old",2,1.23791178641841,345,"['return']",106,0,"indoors",1,0.288709982298315,NA,NA,16,22,"f","r",92.748984416413,"YA"
"22312","5.15383916325482","278.042016806723","8.0420168067227","188.042016806723","low","295.443009358557","maps/google_map_1.png","17.4009925518341","objects/1/1_119.jpg","0.0","outdoors","Archery_ArrowsBows.jpg","old",2,2.96049548569135,46,"['return']",106,0,"indoors",0,1.23733144951984,NA,NA,89,22,"f","r",110.556990641443,"YA"
"22510","3.02901423977528","188.042016806723","278.042016806723","98.0420168067227","low","173.63775896801","maps/google_map_1.png","14.4042578387132","objects/1/1_62.jpg","0.0","indoors","RecorderCassette.jpg","old",5,3.71245071757585,126.5,"['return']",106,1,"indoors",1,0.399779327446595,NA,NA,82,22,"f","r",47.13775896801,"YA"
"2299","3.79889380665381","188.042016806723","278.042016806723","98.0420168067227","low","217.770982547034","maps/google_map_1.png","29.7289657403109","objects/1/1_64.jpg","0.0","indoors","Calculator.jpg","old",2,0.935210656141862,261,"['return']",106,0,"indoors",1,0.674178870627657,NA,NA,25,22,"f","r",43.229017452966,"YA"
"23311","2.5435172735761","278.042016806723","278.042016806723","197.09243697479","singletons","145.806722689076","maps/google_map_1.png","None","objects/1/1_135.jpg","0.0","outdoors","Sphinx.jpg","old",2,1.00557622406632,160.5,"['return']",106,0,"outdoors",1,0.951388623099774,NA,NA,75,22,"f","r",14.693277310924,"YA"
"2399","3.07909235257902","188.042016806723","278.042016806723","98.0420168067227","low","176.508478810262","maps/google_map_1.png","11.5335379964604","objects/1/1_1.jpg","0.0","indoors","Bottle_Oil.jpg","old",1,1.3064575495664,225,"['return']",106,0,"indoors",1,0.806014323374256,NA,NA,20,22,"f","r",48.491521189738,"YA"
"24113","4.59728350316549","278.042016806723","8.0420168067227","188.042016806723","low","263.538544767449","maps/google_map_1.png","14.5034720392741","objects/1/1_55.jpg","0.0","outdoors","Chipmunk.jpg","old",2,2.37088004709221,253,"['return']",106,0,"outdoors",1,0.34800598025322,NA,NA,3,22,"f","r",10.538544767449,"YA"
"24412","3.31479381265143","188.042016806723","278.042016806723","98.0420168067227","low","190.020027476834","maps/google_map_1.png","1.97801067011109","objects/1/1_121.jpg","0.0","indoors","Toast.jpg","old",1,1.0285797228571,232,"['return']",106,0,"indoors",1,1.17204170650803,NA,NA,12,22,"f","r",41.979972523166,"YA"
"24613","3.49991835343587","188.042016806723","278.042016806723","98.0420168067227","low","200.632262298871","maps/google_map_1.png","12.5902454921487","objects/1/1_109.jpg","0.0","outdoors","Camel_Dromedary.jpg","old",1,1.28387997602113,229,"['return']",106,0,"outdoors",1,1.14153127279133,NA,NA,16,22,"f","r",28.367737701129,"YA"
"25015","0.0846087889684971","278.042016806723","8.0420168067227","188.042016806723","medium","4.850185354882","maps/google_map_1.png","86.8081685481593","objects/1/1_125.jpg","0.0","outdoors","Door_Green.jpg","old",5,1.26509531959891,213,"['return']",106,1,"outdoors",1,1.12360135349445,NA,NA,77,22,"f","r",151.850185354882,"YA"
"25313","3.52059081221695","188.042016806723","278.042016806723","98.0420168067227","low","201.817307706704","maps/google_map_1.png","13.7752908999812","objects/1/1_28.jpg","0.0","outdoors","Boat_Sail.jpg","old",5,1.15216255071573,205,"['return']",106,1,"outdoors",1,0.502278207568452,NA,NA,47,22,"f","r",3.18269229329599,"YA"
"25714","0.73507978103912","278.042016806723","8.0420168067227","188.042016806723","medium","42.138331397147","maps/google_map_1.png","124.096314590424","objects/1/1_12.jpg","0.0","indoors","PhoneCase.jpg","old",2,0.803609013324603,299,"['return']",106,0,"indoors",1,0.660852986620739,NA,NA,92,22,"f","r",103.138331397147,"YA"
"25912","4.33281886087768","188.042016806723","8.0420168067227","200.109243697479","singletons","248.378151260504","maps/google_map_1.png","None","objects/1/1_38.jpg","0.0","outdoors","Statue_Man.jpg","old",4,1.53475066949613,242,"['return']",106,1,"outdoors",1,0.90887530404143,NA,NA,51,22,"f","r",6.37815126050401,"YA"
"26313","4.84445294760535","278.042016806723","8.0420168067227","188.042016806723","low","277.707493811772","maps/google_map_1.png","0.334522994951087","objects/1/1_5.jpg","0.0","indoors","CoffeeBeans.jpg","old",1,0.650067401817068,285.5,"['return']",106,0,"outdoors",0,0.548901962814853,NA,NA,17,22,"f","r",7.792506188228,"YA"
"26512","2.29959954958266","278.042016806723","8.0420168067227","188.042016806723","high","131.824178001554","maps/google_map_1.png","146.217838805169","objects/1/1_20.jpg","0.0","indoors","Clock_Wall.jpg","old",2,1.85106697957963,207,"['return']",106,0,"indoors",1,0.601412982447073,NA,NA,90,22,"f","r",75.175821998446,"YA"
"27118","1.25398577119314","278.042016806723","8.0420168067227","188.042016806723","high","71.8845346543836","maps/google_map_1.png","153.842517847661","objects/1/1_50.jpg","0.0","outdoors","TowerEiffel.jpg","old",5,1.27964830468409,248,"['return']",106,1,"outdoors",1,0.294188640080392,NA,NA,97,22,"f","r",176.115465345616,"YA"
"27314","0.712771622639583","188.042016806723","278.042016806723","98.0420168067227","high","40.859519769148","maps/google_map_1.png","147.182497037575","objects/1/1_120.jpg","0.0","outdoors","Hose_Garden.jpg","old",4,1.34326930553652,307,"['return']",106,1,"outdoors",1,0.337373561225832,NA,NA,22,22,"f","r",93.859519769148,"YA"
"2768","3.14903255748313","188.042016806723","278.042016806723","98.0420168067227","low","180.517789919415","maps/google_map_1.png","7.52422688730744","objects/1/1_80.jpg","0.0","indoors","Tofu.jpg","old",1,1.38832149910741,324,"['return']",106,0,"indoors",1,0.960431198589504,NA,NA,10,22,"f","r",143.482210080585,"YA"
"27814","5.05081851786791","188.042016806723","278.042016806723","98.0420168067227","medium","289.537367266313","maps/google_map_1.png","101.495350459591","objects/1/1_130.jpg","0.0","indoors","ToothBrush.jpg","old",2,1.77895024255849,232.5,"['return']",106,0,"indoors",1,0.240585865918547,NA,NA,86,22,"f","r",57.037367266313,"YA"
"28119","3.35284958209427","188.042016806723","278.042016806723","98.0420168067227","low","192.201568400308","maps/google_map_1.png","4.15955159358562","objects/1/1_82.jpg","0.0","outdoors","Ostrich.jpg","old",1,0.676732319639996,96.5,"['return']",106,0,"outdoors",1,0.267724818084389,NA,NA,85,22,"f","r",95.701568400308,"YA"
"2846","0.333203548085901","278.042016806723","188.042016806723","209.159663865546","singletons","19.1008403361345","maps/google_map_1.png","None","objects/1/1_6.jpg","0.0","outdoors","Bird_Parrot.jpg","old",1,0.879327192902565,107,"['return']",106,0,"outdoors",1,0.306599169038236,NA,NA,25,22,"f","r",87.8991596638655,"YA"
"28711","5.24246940599844","188.042016806723","278.042016806723","98.0420168067227","medium","300.523723910739","maps/google_map_1.png","112.481707104016","objects/1/1_40.jpg","0.0","outdoors","LicensePlate.jpg","old",6,1.59693930391222,263,"['return']",106,1,"outdoors",1,0.781765762716532,NA,NA,60,22,"f","r",37.523723910739,"YA"
"29118","5.85898786181139","188.042016806723","8.0420168067227","239.327731092437","singletons","335.865546218487","maps/google_map_1.png","None","objects/1/1_9.jpg","0.0","indoors","Perfume.jpg","old",2,1.30632573063485,335,"['return']",106,0,"indoors",1,0.736863669473678,NA,NA,54,22,"f","r",0.865546218486998,"YA"
"29313","3.61777115636286","188.042016806723","278.042016806723","98.0420168067227","low","207.388155460292","maps/google_map_1.png","19.3461386535688","objects/1/1_106.jpg","0.0","indoors","Cheque.jpg","old",1,1.62425946653821,258.5,"['return']",106,0,"indoors",1,1.03436485375278,NA,NA,44,22,"f","r",51.111844539708,"YA"
"29518","4.95848777088037","278.042016806723","8.0420168067227","188.042016806723","low","284.244521897601","maps/google_map_1.png","6.20250509087809","objects/1/1_81.jpg","0.0","outdoors","BicycleSeat.jpg","old",2,1.12795664649457,264,"['return']",106,0,"indoors",0,1.20186386024579,NA,NA,48,22,"f","r",20.244521897601,"YA"
"29714","2.74561665491331","188.042016806723","278.042016806723","98.0420168067227","low","157.392037542801","maps/google_map_1.png","30.6499792639215","objects/1/1_41.jpg","0.0","indoors","FloppyDisk.jpg","old",1,0.734246358741075,266.5,"['return']",106,0,"indoors",1,0.942948051961139,NA,NA,34,22,"f","r",109.107962457199,"YA"
"29916","0.15559493590469","278.042016806723","8.0420168067227","188.042016806723","medium","8.91945492447269","maps/google_map_1.png","90.87743811775","objects/1/1_95.jpg","0.0","indoors","Arm.jpg","old",1,0.947304307250306,261,"['return']",106,0,"indoors",1,0.333078065188602,NA,NA,74,22,"f","r",107.919454924473,"YA"
"30217","5.75373482726424","188.042016806723","8.0420168067227","67.3697478991597","singletons","329.831932773109","maps/google_map_1.png","None","objects/1/1_36.jpg","0.0","outdoors","Flower_Daisy.jpg","old",1,0.780803402885795,199.5,"['return']",106,0,"outdoors",1,1.16004331153817,NA,NA,48,22,"f","r",130.331932773109,"YA"
"31013","4.74203946310253","278.042016806723","8.0420168067227","188.042016806723","low","271.836657120527","maps/google_map_1.png","6.20535968619527","objects/1/1_110.jpg","0.0","indoors","Belt.jpg","old",3,0.832767582731321,244.5,"['return']",106,0,"indoors",1,1.25763186183758,NA,NA,73,22,"f","r",27.336657120527,"YA"
"31216","0.717008354548332","278.042016806723","8.0420168067227","188.042016806723","medium","41.1023897511783","maps/google_map_1.png","123.060372944456","objects/1/1_93.jpg","0.0","outdoors","Oars.jpg","old",2,0.907055641291663,1,"['return']",106,0,"outdoors",1,0.383499869145453,NA,NA,66,22,"f","r",40.1023897511783,"YA"
"31416","4.94317077101298","188.042016806723","278.042016806723","98.0420168067227","medium","283.366477319216","maps/google_map_1.png","95.3244605124928","objects/1/1_27.jpg","0.0","indoors","Toy_WoodenPlainSingle.jpg","old",1,0.881327246315777,13.5,"['return']",106,0,"indoors",1,0.355316309258342,NA,NA,72,22,"f","r",90.133522680784,"YA"
"31617","4.70120448179272","278.042016806723","278.042016806723","233.294117647059","singletons","269.495798319328","maps/google_map_1.png","None","objects/1/1_34.jpg","0.0","indoors","Ruler_Wooden.jpg","old",1,0.950271993642673,317,"['return']",106,0,"indoors",1,0.317976957419887,NA,NA,79,22,"f","r",47.504201680672,"YA"
"3209","2.38563772175537","188.042016806723","188.042016806723","124.689075630252","singletons","136.756302521008","maps/google_map_1.png","None","objects/1/1_126.jpg","0.0","outdoors","Bench_Park.jpg","old",4,1.05159156047739,289.5,"['return']",106,1,"outdoors",1,1.85093822632916,NA,NA,28,22,"f","r",152.743697478992,"YA"
"32413","2.33009285640184","188.042016806723","278.042016806723","98.0420168067227","low","133.572201959341","maps/google_map_1.png","54.4698148473817","objects/1/1_60.jpg","0.0","indoors","HumanSkeleton.jpg","old",3,1.63321833265945,212.5,"['return']",106,0,"indoors",1,0.495677967555821,NA,NA,35,22,"f","r",78.927798040659,"YA"
"32610","4.76961294342908","278.042016806723","8.0420168067227","188.042016806723","low","273.417302489565","maps/google_map_1.png","4.62471431715767","objects/1/1_26.jpg","0.0","indoors","Razor.jpg","old",2,0.981062101200223,242,"['return']",106,0,"indoors",1,0.242216441780329,NA,NA,57,22,"f","r",31.417302489565,"YA"
"32917","5.05531351843504","278.042016806723","8.0420168067227","188.042016806723","low","289.79504245806","maps/google_map_1.png","11.7530256513368","objects/1/1_129.jpg","0.0","outdoors","LifeJacket_BlueYellow.jpg","old",1,1.14674900053069,198.5,"['return']",106,0,"indoors",0,0.325508588459343,NA,NA,69,22,"f","r",91.29504245806,"YA"
"33314","3.33291503267974","188.042016806723","8.0420168067227","106.588235294118","singletons","191.058823529412","maps/google_map_1.png","None","objects/1/1_113.jpg","0.0","indoors","Toilet.jpg","old",5,2.01746621332131,227,"['return']",106,1,"indoors",1,0.232873345026746,NA,NA,70,22,"f","r",35.941176470588,"YA"
"34017","3.42424141089801","188.042016806723","278.042016806723","98.0420168067227","low","196.294093618357","maps/google_map_1.png","8.25207681163464","objects/1/1_122.jpg","0.0","outdoors","LeafBlower.jpg","old",1,1.07133519067429,167,"['return']",106,0,"outdoors",1,0.296666897134855,NA,NA,18,22,"f","r",29.294093618357,"YA"
"34211","4.28661753682672","278.042016806723","8.0420168067227","188.042016806723","low","245.729667716181","maps/google_map_1.png","32.3123490905415","objects/1/1_83.jpg","0.0","outdoors","Swing_Child.jpg","old",2,1.75938974763267,216.5,"['return']",106,0,"outdoors",1,0.332144108135253,NA,NA,62,22,"f","r",29.229667716181,"YA"
"34813","3.56117344714022","188.042016806723","278.042016806723","98.0420168067227","low","204.143700791477","maps/google_map_1.png","16.1016839847547","objects/1/1_99.jpg","0.0","indoors","Toy_DollHomeMade.jpg","old",4,1.51747054303996,272,"['return']",106,1,"indoors",1,0.332892684964463,NA,NA,64,22,"f","r",67.856299208523,"YA"
"35215","3.74083331100956","188.042016806723","278.042016806723","98.0420168067227","low","214.442673879529","maps/google_map_1.png","26.400657072806","objects/1/1_78.jpg","0.0","outdoors","Boat_Row.jpg","old",2,5.94082177430391,197,"['return']",106,0,"outdoors",1,0.364090436371043,NA,NA,15,22,"f","r",17.442673879529,"YA"
"35412","6.03077686994659","188.042016806723","278.042016806723","98.0420168067227","high","345.7133237549","maps/google_map_1.png","157.671306948178","objects/1/1_123.jpg","0.0","indoors","Chair_Rocking.jpg","old",3,1.31122868345119,310,"['return']",106,0,"indoors",1,0.273533183149993,NA,NA,56,22,"f","r",35.7133237549,"YA"
"35813","0.596336134453782","188.042016806723","8.0420168067227","67.3697478991597","singletons","34.1848739495798","maps/google_map_1.png","None","objects/1/1_2.jpg","0.0","indoors","Teabag.jpg","old",5,1.83935050340369,291,"['return']",106,1,"indoors",1,1.04020048049279,NA,NA,50,22,"f","r",103.18487394958,"YA"
"36014","0.3970209935852","188.042016806723","278.042016806723","98.0420168067227","high","22.7591652373682","maps/google_map_1.png","165.282851569355","objects/1/1_77.jpg","0.0","indoors","Battery_AA.jpg","old",2,1.19791489094496,244,"['return']",106,0,"indoors",1,0.400490379193798,NA,NA,95,22,"f","r",138.759165237368,"YA"
"36214","2.26464738818441","278.042016806723","8.0420168067227","188.042016806723","high","129.82055091503","maps/google_map_1.png","148.221465891693","objects/1/1_72.jpg","0.0","outdoors","Sheep.jpg","old",1,0.839938395889476,103.5,"['return']",106,0,"outdoors",1,0.716054905205965,NA,NA,27,22,"f","r",26.32055091503,"YA"
